5.0000000000e-03	0.0000000000e+00
5.9329733200e-03	0.0000000000e+00
7.0400344831e-03	0.0000000000e+00
8.3536673519e-03	0.0000000000e+00
9.9124171045e-03	0.0000000000e+00
1.1762021244e-02	0.0000000000e+00
1.3956751645e-02	0.0000000000e+00
1.6561007029e-02	0.0000000000e+00
1.9651202571e-02	0.0000000000e+00
2.3318012112e-02	7.2064706246e-10
2.7669028747e-02	1.5507923063e-08
3.2831921868e-02	2.9839889448e-08
3.8958183298e-02	3.2819764962e-08
4.6227572420e-02	2.7830024473e-08
5.4853390763e-02	1.9085401444e-08
6.5088740781e-02	1.4503323730e-08
7.7233952496e-02	1.9891950805e-08
9.1645395911e-02	2.5449030433e-08
1.0874593777e-01	2.5491567993e-08
1.2903734949e-01	2.5748416168e-08
1.5311503036e-01	2.8574556072e-08
1.8168547800e-01	3.1932008013e-08
2.1558701871e-01	3.4603578936e-08
2.5581440603e-01	3.4339384290e-08
3.0354800917e-01	3.0195597817e-08
3.6018844795e-01	2.3695967876e-08
4.2739769037e-01	1.7311108646e-08
5.0714781879e-01	1.5239760385e-08
6.0177889563e-01	1.8163496995e-08
7.1406762646e-01	2.0385186805e-08
8.4730883528e-01	1.9479205400e-08
1.0054121427e+00	1.7581037318e-08
1.1930166836e+00	1.5527722608e-08
1.4156272309e+00	1.3585852244e-08
1.6797757183e+00	1.1643694547e-08
1.9932129041e+00	8.5320453356e-09
2.3651357962e+00	4.9892208992e-09
2.8064575154e+00	3.2759098649e-09
3.3301275124e+00	3.4176744719e-09
3.9515115367e+00	3.6118850506e-09
4.6888425041e+00	3.5930390646e-09
5.5637554957e+00	3.7779947163e-09
6.6019225829e+00	4.3055966527e-09
7.8338061090e+00	5.7080968729e-09
9.2955525277e+00	7.0932975880e-09
1.1030053028e+01	6.7882920512e-09
1.3088202067e+01	4.9821340998e-09
1.5530390734e+01	2.4976804141e-09
1.8428278774e+01	3.1008368272e-10
2.1866897260e+01	0.0000000000e+00
2.5947143607e+01	0.0000000000e+00
3.0788742150e+01	0.0000000000e+00
3.6533757146e+01	0.0000000000e+00
4.3350761285e+01	0.0000000000e+00
5.1439782021e+01	0.0000000000e+00
6.1038170862e+01	0.0000000000e+00
7.2427567845e+01	0.0000000000e+00
8.5942165531e+01	0.0000000000e+00
1.0197851503e+02	0.0000000000e+00
1.2100716178e+02	0.0000000000e+00
